"Time","latitude","longitude","DryTime","Argos_loc_class"
1340,NA,NA,0,NA
1341,NA,NA,0,NA
1342,NA,NA,0,NA
1343,NA,NA,0,NA
1344,NA,NA,0,NA
1345,NA,NA,0,NA
1346,NA,NA,0,NA
1347,NA,NA,0,NA
1348,NA,NA,0,NA
1349,NA,NA,0,NA
1350,NA,NA,0,NA
1351,NA,NA,0,NA
1352,NA,NA,0,NA
1353,NA,NA,0,NA
1354,NA,NA,0,NA
1355,NA,NA,0,NA
1356,NA,NA,0,NA
1357,NA,NA,0,NA
1358,NA,NA,0,NA
1359,NA,NA,0,NA
1360,NA,NA,0,NA
1361,NA,NA,0.05,NA
1361.754444,56.01100159,-156.7510071,0.05,"B"
1362,NA,NA,0.05,NA
1362.918056,56.06200027,-156.7669983,0.05,"B"
1363,NA,NA,0,NA
1364,NA,NA,0.55,NA
1365,NA,NA,0.85,NA
1365.090278,56.08499908,-156.6759949,0.85,"A"
1366,NA,NA,0.05,NA
1367,NA,NA,0.05,NA
1368,NA,NA,0,NA
1368.689167,56.1269989,-156.7279968,0,"B"
1369,NA,NA,0,NA
1370,NA,NA,0.05,NA
1370.525556,56.17499924,-156.7140045,0.05,"B"
1371,NA,NA,0,NA
1371.168056,56.17900085,-156.6380005,0,"B"
1372,NA,NA,0,NA
1373,NA,NA,0,NA
1373.896389,56.22399902,-156.5429993,0,"B"
1374,NA,NA,0,NA
1375,NA,NA,0,NA
1376,NA,NA,0,NA
1377,NA,NA,0,NA
1378,NA,NA,0,NA
1379,NA,NA,0,NA
1380,NA,NA,0,NA
1381,NA,NA,0,NA
1381.999167,56.08399963,-156.6609955,0,"A"
1382,NA,NA,1,NA
1382.125833,56.08599854,-156.6759949,1,"3"
1383,NA,NA,1,NA
1384,NA,NA,1,NA
1384.319444,56.04600143,-156.651001,1,"B"
1385,NA,NA,1,NA
1385.819444,56.05899811,-156.6940002,1,"B"
1386,NA,NA,1,NA
1387,NA,NA,1,NA
1387.169444,56.0870018,-156.677002,1,"1"
1388,NA,NA,1,NA
1389,NA,NA,1,NA
1390,NA,NA,1,NA
1391,NA,NA,0.75,NA
1392,NA,NA,0.05,NA
1393,NA,NA,0.05,NA
1394,NA,NA,0.05,NA
1395,NA,NA,0.95,NA
1396,NA,NA,1,NA
1397,NA,NA,1,NA
1398,NA,NA,1,NA
1399,NA,NA,1,NA
1400,NA,NA,1,NA
1401,NA,NA,1,NA
1402,NA,NA,0.25,NA
1403,NA,NA,0,NA
1404,NA,NA,0,NA
1405,NA,NA,0,NA
1406,NA,NA,0,NA
1407,NA,NA,0,NA
1408,NA,NA,0,NA
1409,NA,NA,0,NA
1410,NA,NA,0,NA
1411,NA,NA,0,NA
1412,NA,NA,0,NA
1413,NA,NA,0,NA
1414,NA,NA,0,NA
1415,NA,NA,0,NA
1416,NA,NA,0,NA
1417,NA,NA,0,NA
1418,NA,NA,0,NA
1419,NA,NA,0,NA
1420,NA,NA,0,NA
1421,NA,NA,0,NA
1422,NA,NA,0,NA
1423,NA,NA,0,NA
1423.396389,55.98300171,-156.1670074,0,"B"
1424,NA,NA,0,NA
1425,NA,NA,0,NA
1425.553889,56.04800034,-156.3119965,0,"B"
1426,NA,NA,0,NA
1426.563889,56.05500031,-156.3079987,0,"B"
1427,NA,NA,0,NA
1427.265,56.06999969,-156.3209991,0,"A"
1428,NA,NA,0,NA
1429,NA,NA,0,NA
1430,NA,NA,0,NA
1431,NA,NA,0,NA
1432,NA,NA,0,NA
1433,NA,NA,0,NA
1434,NA,NA,0,NA
1435,NA,NA,0,NA
1436,NA,NA,0,NA
1437,NA,NA,0,NA
1438,NA,NA,0,NA
1439,NA,NA,0,NA
1440,NA,NA,0,NA
1441,NA,NA,0,NA
1442,NA,NA,0,NA
1443,NA,NA,0,NA
1444,NA,NA,0,NA
1445,NA,NA,0,NA
1446,NA,NA,0,NA
1446.791111,56.09600067,-155.9920044,0,"B"
1447,NA,NA,0,NA
1448,NA,NA,0,NA
1449,NA,NA,0,NA
1450,NA,NA,0,NA
1451,NA,NA,0,NA
1452,NA,NA,0,NA
1453,NA,NA,0,NA
1454,NA,NA,0,NA
1455,NA,NA,0,NA
1456,NA,NA,0,NA
1457,NA,NA,0,NA
1458,NA,NA,0,NA
1459,NA,NA,0,NA
1460,NA,NA,0,NA
1461,NA,NA,0,NA
1462,NA,NA,0,NA
1463,NA,NA,0,NA
1464,NA,NA,0,NA
1465,NA,NA,0,NA
1466,NA,NA,0,NA
1467,NA,NA,0,NA
1468,NA,NA,0,NA
1469,NA,NA,0,NA
1470,NA,NA,0,NA
1471,NA,NA,0,NA
1472,NA,NA,0,NA
1473,NA,NA,0,NA
1474,NA,NA,0,NA
1475,NA,NA,0,NA
1476,NA,NA,0,NA
1477,NA,NA,0,NA
1477.324444,56.10100174,-156.6289978,0,"B"
1478,NA,NA,0,NA
1479,NA,NA,0,NA
1480,NA,NA,0,NA
1481,NA,NA,0,NA
1482,NA,NA,0,NA
1483,NA,NA,0,NA
1484,NA,NA,0,NA
1485,NA,NA,0,NA
1486,NA,NA,0,NA
1487,NA,NA,0,NA
1488,NA,NA,0,NA
1489,NA,NA,0,NA
1490,NA,NA,0,NA
1491,NA,NA,0,NA
1492,NA,NA,0,NA
1493,NA,NA,0,NA
1494,NA,NA,0,NA
1495,NA,NA,0,NA
1496,NA,NA,0,NA
1497,NA,NA,0,NA
1498,NA,NA,0,NA
1499,NA,NA,0,NA
1500,NA,NA,0,NA
1501,NA,NA,0,NA
1502,NA,NA,0,NA
1503,NA,NA,0,NA
1504,NA,NA,0,NA
1505,NA,NA,0,NA
1506,NA,NA,0,NA
1507,NA,NA,0,NA
1508,NA,NA,0,NA
1509,NA,NA,0,NA
1510,NA,NA,0,NA
1511,NA,NA,0,NA
1512,NA,NA,0,NA
1513,NA,NA,0,NA
1513.3875,56.17699814,-156.8070068,0,"B"
1514,NA,NA,0,NA
1515,NA,NA,0,NA
1516,NA,NA,0,NA
1517,NA,NA,0,NA
1518,NA,NA,0,NA
1519,NA,NA,0,NA
1519.411389,56.11000061,-156.6880035,0,"B"
1520,NA,NA,0,NA
1520.051944,56.08000183,-156.673996,0,"A"
1521,NA,NA,0,NA
1521.764444,56.08300018,-156.6640015,0,"2"
1522,NA,NA,0,NA
1523,NA,NA,0,NA
1523.426944,56.08200073,-156.6690063,0,"3"
1524,NA,NA,0,NA
1525,NA,NA,0,NA
1526,NA,NA,0,NA
1526.654722,56.17399979,-156.720993,0,"B"
1527,NA,NA,0,NA
1528,NA,NA,0,NA
1529,NA,NA,0,NA
1529.104722,56.19200134,-156.6040039,0,"B"
1530,NA,NA,0,NA
1530.742222,56.16600037,-156.845993,0,"B"
1531,NA,NA,0,NA
1532,NA,NA,0,NA
1533,NA,NA,0,NA
1534,NA,NA,0,NA
1535,NA,NA,0,NA
1536,NA,NA,0,NA
1537,NA,NA,0,NA
1538,NA,NA,0,NA
1539,NA,NA,0,NA
1540,NA,NA,0,NA
1541,NA,NA,0,NA
1542,NA,NA,0,NA
1543,NA,NA,0,NA
1544,NA,NA,0,NA
1545,NA,NA,0,NA
1546,NA,NA,0,NA
1547,NA,NA,0,NA
1548,NA,NA,0,NA
1549,NA,NA,0,NA
1550,NA,NA,0,NA
1551,NA,NA,0,NA
1552,NA,NA,0,NA
1552.719722,56.17699814,-157.1699982,0,"0"
1552.791667,56.16999817,-157.1640015,0,"1"
1553,NA,NA,0,NA
1554,NA,NA,0,NA
1555,NA,NA,0,NA
1556,NA,NA,0,NA
1557,NA,NA,0,NA
1558,NA,NA,0,NA
1559,NA,NA,0,NA
1560,NA,NA,0,NA
1561,NA,NA,0,NA
1562,NA,NA,0,NA
1563,NA,NA,0,NA
1564,NA,NA,0,NA
1565,NA,NA,0,NA
1566,NA,NA,0,NA
1567,NA,NA,0,NA
1568,NA,NA,0,NA
1569,NA,NA,0,NA
1569.3025,56.18999863,-157.6269989,0,"B"
1570,NA,NA,0,NA
1570.653889,56.25500107,-157.5370026,0,"A"
1570.967778,56.23099899,-157.5650024,0,"A"
1571,NA,NA,0,NA
1572,NA,NA,0,NA
1573,NA,NA,0,NA
1574,NA,NA,0,NA
1575,NA,NA,0,NA
1576,NA,NA,0,NA
1577,NA,NA,0,NA
1578,NA,NA,0,NA
1579,NA,NA,0,NA
1580,NA,NA,0,NA
1581,NA,NA,0,NA
1582,NA,NA,0,NA
1583,NA,NA,0,NA
1584,NA,NA,0,NA
1584.886389,56.3219986,-157.6320038,0,"B"
1585,NA,NA,0,NA
1586,NA,NA,0,NA
1586.444722,56.30899811,-157.6699982,0,"B"
1586.582222,56.31499863,-157.6889954,0,"A"
1587,NA,NA,0,NA
1588,NA,NA,0,NA
1588.195,56.31000137,-157.7120056,0,"B"
1589,NA,NA,0.05,NA
1590,NA,NA,0.05,NA
1590.0675,56.28099823,-157.673996,0.05,"B"
1590.163056,56.27700043,-157.6670074,0.05,"B"
1591,NA,NA,0,NA
1591.789722,56.24200058,-157.6239929,0,"B"
1592,NA,NA,0,NA
1593,NA,NA,0,NA
1594,NA,NA,0,NA
1594.725278,56.19400024,-157.6329956,0,"B"
1595,NA,NA,0,NA
1596,NA,NA,0,NA
1596.42,56.25699997,-157.6929932,0,"B"
1597,NA,NA,0,NA
1598,NA,NA,0,NA
1599,NA,NA,0,NA
1599.790556,56.20999908,-157.6589966,0,"B"
1600,NA,NA,0,NA
1601,NA,NA,0,NA
1602,NA,NA,0,NA
1603,NA,NA,0,NA
1604,NA,NA,0,NA
1605,NA,NA,0,NA
1606,NA,NA,0,NA
1607,NA,NA,0,NA
1607.425278,56.2840004,-157.8009949,0,"A"
1608,NA,NA,0,NA
1609,NA,NA,0,NA
1610,NA,NA,0,NA
1611,NA,NA,0,NA
1612,NA,NA,0.05,NA
1612.065,56.23500061,-157.8849945,0.05,"A"
1613,NA,NA,0.05,NA
1613.645833,56.22700119,-157.8820038,0.05,"B"
1613.707222,56.22499847,-157.8939972,0.05,"A"
1614,NA,NA,0,NA
1615,NA,NA,0.05,NA
1616,NA,NA,0,NA
1616.868889,56.18399811,-157.8179932,0,"B"
1617,NA,NA,0.05,NA
1617.860833,56.15800095,-157.776001,0.05,"0"
1618,NA,NA,0.05,NA
1618.598333,56.17200089,-157.7250061,0.05,"B"
1619,NA,NA,0,NA
1620,NA,NA,0,NA
1621,NA,NA,0,NA
1622,NA,NA,0,NA
1623,NA,NA,0,NA
1624,NA,NA,0,NA
1625,NA,NA,0,NA
1626,NA,NA,0,NA
1627,NA,NA,0,NA
1628,NA,NA,0,NA
1629,NA,NA,0,NA
1630,NA,NA,0,NA
1631,NA,NA,0,NA
1632,NA,NA,0,NA
1633,NA,NA,0,NA
1634,NA,NA,0,NA
1635,NA,NA,0,NA
1636,NA,NA,0,NA
1637,NA,NA,0,NA
1638,NA,NA,0,NA
1639,NA,NA,0,NA
1640,NA,NA,0,NA
1641,NA,NA,0,NA
1642,NA,NA,0,NA
1643,NA,NA,0,NA
1644,NA,NA,0,NA
1645,NA,NA,0,NA
1646,NA,NA,0,NA
1647,NA,NA,0,NA
1648,NA,NA,0,NA
1649,NA,NA,0.05,NA
1650,NA,NA,0.25,NA
1650.5125,56.61700058,-157.6950073,0.25,"2"
1650.531389,56.61700058,-157.6940002,0.25,"2"
1651,NA,NA,0.05,NA
1652,NA,NA,0,NA
1653,NA,NA,0,NA
1654,NA,NA,0.05,NA
1655,NA,NA,0.05,NA
1656,NA,NA,0.15,NA
1656.330278,56.63000107,-157.7220001,0.15,"2"
1657,NA,NA,0.95,NA
1657.863611,56.63100052,-157.7460022,0.95,"B"
1658,NA,NA,1,NA
1659,NA,NA,0.75,NA
1660,NA,NA,0.25,NA
1661,NA,NA,0,NA
1662,NA,NA,0,NA
1663,NA,NA,0,NA
1664,NA,NA,0,NA
1665,NA,NA,0,NA
1666,NA,NA,0,NA
1667,NA,NA,0,NA
1668,NA,NA,0,NA
1669,NA,NA,0,NA
1670,NA,NA,0,NA
1671,NA,NA,0,NA
1672,NA,NA,0,NA
1672.383056,56.61299896,-156.9429932,0,"B"
1673,NA,NA,0.05,NA
1674,NA,NA,0,NA
1675,NA,NA,0,NA
1676,NA,NA,0,NA
1677,NA,NA,0,NA
1678,NA,NA,0,NA
1679,NA,NA,0,NA
1680,NA,NA,0,NA
1681,NA,NA,0,NA
1682,NA,NA,0,NA
1683,NA,NA,0,NA
1684,NA,NA,0,NA
1685,NA,NA,0,NA
1686,NA,NA,0,NA
1687,NA,NA,0,NA
1688,NA,NA,0,NA
1689,NA,NA,0,NA
1690,NA,NA,0,NA
1691,NA,NA,0,NA
1692,NA,NA,0,NA
1692.661389,56.12200165,-156.6499939,0,"B"
1693,NA,NA,0,NA
1693.435,56.0870018,-156.6580048,0,"2"
1694,NA,NA,0,NA
1695,NA,NA,0,NA
1695.96,56.03699875,-156.5630035,0,"B"
1696,NA,NA,0,NA
1697,NA,NA,0,NA
1698,NA,NA,0,NA
1698.523056,56.09500122,-156.6600037,0,"B"
1699,NA,NA,0,NA
1700,NA,NA,0,NA
1701,NA,NA,0,NA
1702,NA,NA,0,NA
1703,NA,NA,0,NA
1704,NA,NA,0,NA
1705,NA,NA,0,NA
1706,NA,NA,0,NA
1707,NA,NA,0,NA
1708,NA,NA,0,NA
1709,NA,NA,0,NA
1710,NA,NA,0,NA
1711,NA,NA,0,NA
1712,NA,NA,0,NA
1713,NA,NA,0,NA
1714,NA,NA,0,NA
1715,NA,NA,0,NA
1716,NA,NA,0,NA
1717,NA,NA,0,NA
1718,NA,NA,0,NA
1719,NA,NA,0,NA
1720,NA,NA,0,NA
1721,NA,NA,0,NA
1721.263889,56.08800125,-156.6750031,0,"A"
1722,NA,NA,0,NA
1723,NA,NA,0,NA
1724,NA,NA,0,NA
1725,NA,NA,0,NA
1726,NA,NA,0,NA
1727,NA,NA,0,NA
1728,NA,NA,0,NA
1729,NA,NA,0,NA
1730,NA,NA,0,NA
1731,NA,NA,0,NA
1732,NA,NA,0,NA
1733,NA,NA,0,NA
1734,NA,NA,0,NA
1735,NA,NA,0,NA
1736,NA,NA,0,NA
1737,NA,NA,0,NA
1738,NA,NA,0,NA
1739,NA,NA,0,NA
1740,NA,NA,0,NA
1741,NA,NA,0,NA
1742,NA,NA,0,NA
1743,NA,NA,0,NA
1743.2,56.09199905,-156.6820068,0,"B"
1744,NA,NA,0,NA
1745,NA,NA,0,NA
1746,NA,NA,0,NA
1747,NA,NA,0,NA
1748,NA,NA,0,NA
1749,NA,NA,0,NA
1750,NA,NA,0,NA
1751,NA,NA,0,NA
1752,NA,NA,0,NA
1753,NA,NA,0,NA
1754,NA,NA,0,NA
1755,NA,NA,0,NA
1756,NA,NA,0,NA
1757,NA,NA,0,NA
1758,NA,NA,0,NA
1759,NA,NA,0,NA
1760,NA,NA,0,NA
1761,NA,NA,0,NA
1762,NA,NA,0,NA
1763,NA,NA,0,NA
1764,NA,NA,0,NA
1765,NA,NA,0,NA
1766,NA,NA,0,NA
1767,NA,NA,0,NA
1768,NA,NA,0,NA
1769,NA,NA,0,NA
1770,NA,NA,0,NA
1771,NA,NA,0,NA
1772,NA,NA,0,NA
1773,NA,NA,0,NA
1774,NA,NA,0,NA
1775,NA,NA,0,NA
1776,NA,NA,0,NA
1777,NA,NA,0,NA
1778,NA,NA,0,NA
1779,NA,NA,0,NA
1780,NA,NA,0,NA
1781,NA,NA,0,NA
1782,NA,NA,0,NA
1783,NA,NA,0,NA
1784,NA,NA,0,NA
1785,NA,NA,0,NA
1786,NA,NA,0,NA
1787,NA,NA,0,NA
1788,NA,NA,0,NA
1789,NA,NA,0,NA
1790,NA,NA,0,NA
1791,NA,NA,0,NA
1792,NA,NA,0,NA
1793,NA,NA,0,NA
1794,NA,NA,0,NA
1795,NA,NA,0.05,NA
1796,NA,NA,0.05,NA
1797,NA,NA,0,NA
1798,NA,NA,0,NA
1799,NA,NA,0.05,NA
1799.329722,56.5929985,-157.2140045,0.05,"B"
1800,NA,NA,0,NA
1801,NA,NA,0,NA
1801.014444,56.52600098,-157.2429962,0,"1"
1802,NA,NA,0,NA
1803,NA,NA,0,NA
1804,NA,NA,0,NA
1804.083611,56.50099945,-157.1900024,0,"B"
1805,NA,NA,0,NA
1805.783056,56.45399857,-157.197998,0,"B"
1806,NA,NA,0,NA
1807,NA,NA,0,NA
1808,NA,NA,0,NA
1809,NA,NA,0,NA
1809.279167,56.42900085,-157.2369995,0,"B"
1810,NA,NA,0,NA
1811,NA,NA,0,NA
1811.824444,56.39199829,-157.1820068,0,"B"
1812,NA,NA,0,NA
1813,NA,NA,0.05,NA
1813.999444,56.52999878,-157.173996,0.05,"2"
1814,NA,NA,0,NA
1814.046667,56.53099823,-157.1719971,0,"A"
1815,NA,NA,0,NA
1816,NA,NA,0,NA
1817,NA,NA,0,NA
1817.306667,56.52000046,-157.2350006,0,"2"
1818,NA,NA,0,NA
1819,NA,NA,0,NA
1819.052778,56.49100113,-157.2519989,0,"B"
1819.901389,56.4679985,-157.3480072,0,"B"
1820,NA,NA,0,NA
1821,NA,NA,0,NA
1822,NA,NA,0,NA
1823,NA,NA,0,NA
1824,NA,NA,0,NA
1824.821111,56.54899979,-157.4400024,0,"B"
1825,NA,NA,0,NA
1826,NA,NA,0,NA
1826.203611,56.57799911,-157.4920044,0,"B"
1827,NA,NA,0,NA
1827.943611,56.61000061,-157.5570068,0,"B"
1828,NA,NA,0.05,NA
1828.2175,56.60400009,-157.548996,0.05,"B"
1829,NA,NA,0.05,NA
1829.481944,56.60200119,-157.6170044,0.05,"B"
1830,NA,NA,0.05,NA
1831,NA,NA,0,NA
1831.140278,56.5719986,-157.7160034,0,"A"
1832,NA,NA,0,NA
1832.071944,56.57699966,-157.7259979,0,"B"
1832.784444,56.54299927,-157.701004,0,"B"
1833,NA,NA,0,NA
1834,NA,NA,0,NA
1834.208056,56.49200058,-157.6649933,0,"B"
1834.774444,56.47100067,-157.654007,0,"B"
1835,NA,NA,0,NA
1835.9025,56.4620018,-157.6399994,0,"B"
1836,NA,NA,0,NA
1836.183056,56.45700073,-157.6799927,0,"B"
1837,NA,NA,0,NA
1838,NA,NA,0,NA
1839,NA,NA,0,NA
1840,NA,NA,0,NA
1841,NA,NA,0,NA
1842,NA,NA,0,NA
1842.475556,56.36999893,-157.8480072,0,"A"
1842.641667,56.36999893,-157.8690033,0,"1"
1843,NA,NA,0,NA
1844,NA,NA,0,NA
1845,NA,NA,0,NA
1846,NA,NA,0,NA
1847,NA,NA,0,NA
1848,NA,NA,0,NA
1849,NA,NA,0,NA
1850,NA,NA,0,NA
1851,NA,NA,0,NA
1851.258333,56.35100174,-158.3560028,0,"B"
1852,NA,NA,0,NA
1852.911111,56.35400009,-158.4850006,0,"A"
1853,NA,NA,0,NA
1853.104444,56.34899902,-158.4830017,0,"A"
1853.366111,56.35400009,-158.4850006,0,"A"
1854,NA,NA,0,NA
1855,NA,NA,0,NA
1856,NA,NA,0,NA
1856.348333,56.37099838,-158.3849945,0,"B"
1857,NA,NA,0,NA
1858,NA,NA,0,NA
1859,NA,NA,0,NA
1859.974444,56.40999985,-158.1940002,0,"B"
1860,NA,NA,0,NA
1861,NA,NA,0,NA
1861.905,56.4620018,-158.2039948,0,"B"
1862,NA,NA,0,NA
1863,NA,NA,0,NA
1864,NA,NA,0,NA
1865,NA,NA,0,NA
1866,NA,NA,0,NA
1867,NA,NA,0,NA
1867.204167,56.47399902,-157.8560028,0,"A"
1867.907778,56.49700165,-157.7920074,0,"A"
1868,NA,NA,0,NA
1869,NA,NA,0,NA
1869.590556,56.54199982,-157.7380066,0,"A"
1870,NA,NA,0,NA
1871,NA,NA,0,NA
1872,NA,NA,0,NA
1873,NA,NA,0.05,NA
1873.842222,56.60900116,-157.5570068,0.05,"0"
1874,NA,NA,0.05,NA
1874.1925,56.59400177,-157.5149994,0.05,"A"
1875,NA,NA,0,NA
1876,NA,NA,0,NA
1876.665,56.66999817,-157.4089966,0,"B"
1877,NA,NA,0,NA
1878,NA,NA,0,NA
1879,NA,NA,0,NA
1880,NA,NA,0,NA
1881,NA,NA,0,NA
1882,NA,NA,0,NA
1883,NA,NA,0,NA
1883.493333,56.70800018,-157.2420044,0,"B"
1883.719722,56.7120018,-157.2480011,0,"B"
1884,NA,NA,0,NA
1885,NA,NA,0.05,NA
1885.835556,56.76100159,-157.125,0.05,"B"
1886,NA,NA,0,NA
1886.365833,56.77899933,-157.1369934,0,"A"
1886.529722,56.7820015,-157.1390076,0,"B"
1887,NA,NA,0.05,NA
1887.117222,56.81200027,-157.0930023,0.05,"A"
1888,NA,NA,0,NA
1889,NA,NA,0,NA
1890,NA,NA,0,NA
1891,NA,NA,0.05,NA
1892,NA,NA,0.05,NA
1893,NA,NA,0.05,NA
1893.415278,56.85400009,-156.9819946,0.05,"A"
1894,NA,NA,0,NA
1895,NA,NA,0,NA
1896,NA,NA,0,NA
1896.318056,56.92100143,-156.8650055,0,"B"
1897,NA,NA,0.05,NA
1898,NA,NA,0,NA
1898.008889,56.92499924,-156.7279968,0,"0"
1899,NA,NA,0,NA
1900,NA,NA,0,NA
1900.105,56.96900177,-156.647995,0,"A"
1901,NA,NA,0,NA
1901.806667,56.99100113,-156.5930023,0,"A"
1902,NA,NA,0,NA
1903,NA,NA,0,NA
1904,NA,NA,0,NA
1905,NA,NA,0,NA
1906,NA,NA,0,NA
1907,NA,NA,0,NA
1908,NA,NA,0,NA
1909,NA,NA,0,NA
1909.24,57.04199982,-156.3119965,0,"B"
1909.989167,57.06200027,-156.2899933,0,"B"
1910,NA,NA,0,NA
1910.953611,57.07099915,-156.2380066,0,"B"
1911,NA,NA,0,NA
1911.805833,57.08800125,-156.2559967,0,"A"
1912,NA,NA,0,NA
1912.143889,57.11399841,-156.2339935,0,"B"
1913,NA,NA,0,NA
1913.277778,57.12799835,-156.1889954,0,"B"
1914,NA,NA,0,NA
1915,NA,NA,0,NA
1916,NA,NA,0,NA
1917,NA,NA,0,NA
1917.721389,57.24399948,-156.2510071,0,"B"
1918,NA,NA,0,NA
1919,NA,NA,0,NA
1920,NA,NA,0,NA
1921,NA,NA,0,NA
1921.456111,57.32500076,-156.3130035,0,"1"
1922,NA,NA,0,NA
1923,NA,NA,0,NA
1923.9025,57.40299988,-156.3070068,0,"B"
1924,NA,NA,0,NA
1924.787222,57.34799957,-156.322998,0,"2"
1925,NA,NA,0,NA
1926,NA,NA,0,NA
1927,NA,NA,0,NA
1928,NA,NA,0,NA
1929,NA,NA,0,NA
1929.825,57.38399887,-156.2819977,0,"A"
1930,NA,NA,0,NA
1930.124167,57.37599945,-156.276001,0,"2"
1931,NA,NA,0.2,NA
1931.029444,57.37799835,-156.2310028,0.2,"3"
1931.074167,57.38100052,-156.2319946,0.2,"A"
1931.763333,57.38700104,-156.2680054,0.2,"A"
1932,NA,NA,0.4,NA
1933,NA,NA,1,NA
1933.050833,57.35100174,-156.3390045,1,"2"
1933.575833,57.35499954,-156.3320007,1,"B"
1934,NA,NA,1,NA
1935,NA,NA,1,NA
1935.225833,57.34899902,-156.3419952,1,"1"
1935.400833,57.35100174,-156.322998,1,"3"
1936,NA,NA,1,NA
1937,NA,NA,1,NA
1937.025833,57.36100006,-156.4120026,1,"B"
1938,NA,NA,0.55,NA
1939,NA,NA,0,NA
1939.6725,57.38399887,-156.2799988,0,"B"
1940,NA,NA,0,NA
1941,NA,NA,0,NA
1942,NA,NA,0,NA
1943,NA,NA,0,NA
1944,NA,NA,0,NA
1945,NA,NA,0,NA
1946,NA,NA,0,NA
1947,NA,NA,0,NA
1948,NA,NA,0,NA
1949,NA,NA,0,NA
1950,NA,NA,0,NA
1951,NA,NA,0,NA
1952,NA,NA,0,NA
1953,NA,NA,0,NA
1954,NA,NA,0,NA
1955,NA,NA,0.05,NA
1956,NA,NA,0.35,NA
1957,NA,NA,0.55,NA
1957.263333,57.35499954,-156.3300018,0.55,"A"
1958,NA,NA,0,NA
1959,NA,NA,0,NA
1960,NA,NA,0,NA
1961,NA,NA,0,NA
1962,NA,NA,0,NA
1963,NA,NA,0,NA
1964,NA,NA,0,NA
1965,NA,NA,0,NA
1966,NA,NA,0,NA
1967,NA,NA,0,NA
1968,NA,NA,0,NA
1969,NA,NA,0,NA
1970,NA,NA,0,NA
1971,NA,NA,0,NA
1972,NA,NA,0,NA
1973,NA,NA,0,NA
1974,NA,NA,0,NA
1975,NA,NA,0.05,NA
1975.272222,57.43399811,-156.2140045,0.05,"0"
1976,NA,NA,0.05,NA
1976.948056,57.42300034,-156.1179962,0.05,"B"
1977,NA,NA,0.05,NA
1977.755833,57.39599991,-156.0390015,0.05,"A"
1978,NA,NA,0.05,NA
1978.997778,57.38399887,-155.9960022,0.05,"B"
1979,NA,NA,0.05,NA
1979.421111,57.3769989,-155.9700012,0.05,"A"
1980,NA,NA,0,NA
1980.655556,57.36500168,-155.9400024,0,"A"
1981,NA,NA,0,NA
1981.1325,57.35599899,-155.973999,0,"B"
1982,NA,NA,0,NA
1983,NA,NA,0,NA
1984,NA,NA,0,NA
1984.263889,57.35800171,-156.2299957,0,"B"
1985,NA,NA,0,NA
1986,NA,NA,0.05,NA
1986.979722,57.40399933,-155.9429932,0.05,"B"
1987,NA,NA,0,NA
1988,NA,NA,0,NA
1989,NA,NA,0,NA
1990,NA,NA,0,NA
1991,NA,NA,0,NA
1992,NA,NA,0,NA
1993,NA,NA,0,NA
1994,NA,NA,0,NA
1995,NA,NA,0,NA
1996,NA,NA,0,NA
1997,NA,NA,0,NA
1998,NA,NA,0,NA
1999,NA,NA,0,NA
2000,NA,NA,0,NA
2001,NA,NA,0,NA
2002,NA,NA,0,NA
2003,NA,NA,0,NA
2004,NA,NA,0,NA
2005,NA,NA,0,NA
2006,NA,NA,0,NA
2007,NA,NA,0,NA
2008,NA,NA,0.05,NA
2009,NA,NA,0,NA
2010,NA,NA,0,NA
2011,NA,NA,0.05,NA
2011.188611,57.54199982,-155.8350067,0.05,"A"
2012,NA,NA,0.05,NA
2013,NA,NA,0,NA
2014,NA,NA,0,NA
2015,NA,NA,0,NA
2016,NA,NA,0,NA
2017,NA,NA,0,NA
2018,NA,NA,0,NA
2019,NA,NA,0,NA
2019.738611,57.64199829,-155.4579926,0,"B"
2020,NA,NA,0,NA
2020.025556,57.65200043,-155.4649963,0,"B"
2020.526944,57.6609993,-155.4279938,0,"B"
2021,NA,NA,0,NA
2021.611389,57.67499924,-155.3580017,0,"A"
2022,NA,NA,0,NA
2022.161667,57.68500137,-155.3359985,0,"B"
2023,NA,NA,0,NA
2024,NA,NA,0,NA
2024.958611,57.76900101,-155.173996,0,"B"
2025,NA,NA,0,NA
2026,NA,NA,0,NA
2026.043056,57.80099869,-155.1329956,0,"B"
2026.195,57.80799866,-155.1450043,0,"B"
2026.596667,57.81200027,-155.1179962,0,"B"
2027,NA,NA,0,NA
2027.080278,57.82400131,-155.1139984,0,"B"
2027.680556,57.86199951,-155.0970001,0,"A"
2028,NA,NA,0,NA
2028.783056,57.88800049,-155.052002,0,"A"
2029,NA,NA,0,NA
2029.568889,57.85900116,-155.0180054,0,"B"
2029.785556,57.86000061,-155.0330048,0,"B"
2030,NA,NA,0,NA
2031,NA,NA,0,NA
2031.679444,57.92300034,-154.9980011,0,"B"
2032,NA,NA,0,NA
2032.745833,57.92900085,-154.9660034,0,"B"
2033,NA,NA,0,NA
2033.116944,57.95299911,-154.9349976,0,"A"
2034,NA,NA,0,NA
2034.789167,57.96300125,-154.8899994,0,"B"
2035,NA,NA,0,NA
2036,NA,NA,0,NA
2037,NA,NA,0.05,NA
2037.512222,57.98500061,-154.7949982,0.05,"B"
2038,NA,NA,0,NA
2039,NA,NA,0,NA
2039.216944,57.9980011,-154.6759949,0,"B"
